"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Alaska"	"02"	"2011"	"2011"	19	722718	Unreliable
	"Alaska"	"02"	"2012"	"2012"	17	731449	Unreliable
	"Alaska"	"02"	"2013"	"2013"	19	735132	Unreliable
	"Alaska"	"02"	"2014"	"2014"	21	736732	2.9
	"Alaska"	"02"	"2015"	"2015"	42	738432	5.7
	"Alaska"	"02"	"2016"	"2016"	45	741894	6.1
	"Alaska"	"02"	"2017"	"2017"	46	739795	6.2
	"Alaska"	"02"	"2018"	"2018"	37	737438	5.0
	"Alaska"	"02"	"2019"	"2019"	51	731545	7.0
	"Alaska"	"02"	"2020 "	"2020"	27	731158	3.7
	"Arizona"	"04"	"1999"	"1999"	303	5023823	6.0
	"Arizona"	"04"	"2000"	"2000"	274	5130632	5.3
	"Arizona"	"04"	"2001"	"2001"	332	5273477	6.3
	"Arizona"	"04"	"2002"	"2002"	355	5396255	6.6
	"Arizona"	"04"	"2003"	"2003"	324	5510364	5.9
	"Arizona"	"04"	"2004"	"2004"	342	5652404	6.1
	"Arizona"	"04"	"2005"	"2005"	377	5839077	6.5
	"Arizona"	"04"	"2006"	"2006"	387	6029141	6.4
	"Arizona"	"04"	"2007"	"2007"	354	6167681	5.7
	"Arizona"	"04"	"2008"	"2008"	333	6280362	5.3
	"Arizona"	"04"	"2009"	"2009"	228	6343154	3.6
	"Arizona"	"04"	"2010"	"2010"	271	6392017	4.2
	"Arizona"	"04"	"2011"	"2011"	259	6482505	4.0
	"Arizona"	"04"	"2012"	"2012"	254	6553255	3.9
	"Arizona"	"04"	"2013"	"2013"	251	6626624	3.8
	"Arizona"	"04"	"2014"	"2014"	212	6731484	3.1
	"Arizona"	"04"	"2015"	"2015"	236	6828065	3.5
	"Arizona"	"04"	"2016"	"2016"	303	6931071	4.4
	"Arizona"	"04"	"2017"	"2017"	304	7016270	4.3
	"Arizona"	"04"	"2018"	"2018"	293	7171646	4.1
	"Arizona"	"04"	"2019"	"2019"	285	7278717	3.9
	"Arizona"	"04"	"2020 "	"2020"	382	7421401	5.1
	"Arkansas"	"05"	"1999"	"1999"	118	2651860	4.4
	"Arkansas"	"05"	"2000"	"2000"	140	2673400	5.2
	"Arkansas"	"05"	"2001"	"2001"	110	2691571	4.1
	"Arkansas"	"05"	"2002"	"2002"	146	2705927	5.4
	"Arkansas"	"05"	"2003"	"2003"	123	2724816	4.5
	"Arkansas"	"05"	"2004"	"2004"	141	2749686	5.1
	"Arkansas"	"05"	"2005"	"2005"	154	2781097	5.5
	"Arkansas"	"05"	"2006"	"2006"	155	2821761	5.5
	"Arkansas"	"05"	"2007"	"2007"	153	2848650	5.4
	"Arkansas"	"05"	"2008"	"2008"	145	2874554	5.0
	"Arkansas"	"05"	"2009"	"2009"	157	2896843	5.4
	"Arkansas"	"05"	"2010"	"2010"	132	2915918	4.5
	"Arkansas"	"05"	"2011"	"2011"	145	2937979	4.9
	"Arkansas"	"05"	"2012"	"2012"	166	2949131	5.6
	"Arkansas"	"05"	"2013"	"2013"	152	2959373	5.1
	"Arkansas"	"05"	"2014"	"2014"	161	2966369	5.4
	"Arkansas"	"05"	"2015"	"2015"	155	2978204	5.2
	"Arkansas"	"05"	"2016"	"2016"	182	2988248	6.1
	"Arkansas"	"05"	"2017"	"2017"	192	3004279	6.4
	"Arkansas"	"05"	"2018"	"2018"	194	3013825	6.4
	"Arkansas"	"05"	"2019"	"2019"	208	3017804	6.9
	"Arkansas"	"05"	"2020 "	"2020"	282	3030522	9.3
	"California"	"06"	"1999"	"1999"	1380	33499204	4.1
	"California"	"06"	"2000"	"2000"	1483	33871648	4.4
	"California"	"06"	"2001"	"2001"	1589	34479458	4.6
	"California"	"06"	"2002"	"2002"	1810	34871843	5.2
	"California"	"06"	"2003"	"2003"	1782	35253159	5.1
	"California"	"06"	"2004"	"2004"	1808	35574576	5.1
	"California"	"06"	"2005"	"2005"	1878	35827943	5.2
	"California"	"06"	"2006"	"2006"	1883	36021202	5.2
	"California"	"06"	"2007"	"2007"	1701	36250311	4.7
	"California"	"06"	"2008"	"2008"	1569	36604337	4.3
	"California"	"06"	"2009"	"2009"	1460	36961229	4.0
	"California"	"06"	"2010"	"2010"	1342	37253956	3.6
	"California"	"06"	"2011"	"2011"	1314	37691912	3.5
	"California"	"06"	"2012"	"2012"	1362	38041430	3.6
	"California"	"06"	"2013"	"2013"	1312	38332521	3.4
	"California"	"06"	"2014"	"2014"	1233	38802500	3.2
	"California"	"06"	"2015"	"2015"	1396	39144818	3.6
	"California"	"06"	"2016"	"2016"	1467	39250017	3.7
	"California"	"06"	"2017"	"2017"	1435	39536653	3.6
	"California"	"06"	"2018"	"2018"	1275	39557045	3.2
	"California"	"06"	"2019"	"2019"	1246	39512223	3.2
	"California"	"06"	"2020 "	"2020"	1732	39368078	4.4
	"Colorado"	"08"	"1999"	"1999"	121	4226018	2.9
	"Colorado"	"08"	"2000"	"2000"	84	4301261	2.0
	"Colorado"	"08"	"2001"	"2001"	98	4425687	2.2
	"Colorado"	"08"	"2002"	"2002"	116	4490406	2.6
	"Colorado"	"08"	"2003"	"2003"	117	4528732	2.6
	"Colorado"	"08"	"2004"	"2004"	131	4575013	2.9
	"Colorado"	"08"	"2005"	"2005"	115	4631888	2.5
	"Colorado"	"08"	"2006"	"2006"	104	4720423	2.2
	"Colorado"	"08"	"2007"	"2007"	91	4803868	1.9
	"Colorado"	"08"	"2008"	"2008"	109	4889730	2.2
	"Colorado"	"08"	"2009"	"2009"	108	4972195	2.2
	"Colorado"	"08"	"2010"	"2010"	97	5029196	1.9
	"Colorado"	"08"	"2011"	"2011"	101	5116796	2.0
	"Colorado"	"08"	"2012"	"2012"	115	5187582	2.2
	"Colorado"	"08"	"2013"	"2013"	106	5268367	2.0
	"Colorado"	"08"	"2014"	"2014"	102	5355866	1.9
	"Colorado"	"08"	"2015"	"2015"	137	5456574	2.5
	"Colorado"	"08"	"2016"	"2016"	161	5540545	2.9
	"Colorado"	"08"	"2017"	"2017"	160	5607154	2.9
	"Colorado"	"08"	"2018"	"2018"	188	5695564	3.3
	"Colorado"	"08"	"2019"	"2019"	164	5758736	2.8
	"Colorado"	"08"	"2020 "	"2020"	235	5807719	4.0
	"Connecticut"	"09"	"1999"	"1999"	84	3386401	2.5
	"Connecticut"	"09"	"2000"	"2000"	61	3405565	1.8
	"Connecticut"	"09"	"2001"	"2001"	72	3432835	2.1
	"Connecticut"	"09"	"2002"	"2002"	57	3458749	1.6
	"Connecticut"	"09"	"2003"	"2003"	56	3484336	1.6
	"Connecticut"	"09"	"2004"	"2004"	64	3496094	1.8
	"Connecticut"	"09"	"2005"	"2005"	66	3506956	1.9
	"Connecticut"	"09"	"2006"	"2006"	92	3517460	2.6
	"Connecticut"	"09"	"2007"	"2007"	67	3527270	1.9
	"Connecticut"	"09"	"2008"	"2008"	87	3545579	2.5
	"Connecticut"	"09"	"2009"	"2009"	78	3561807	2.2
	"Connecticut"	"09"	"2010"	"2010"	98	3574097	2.7
	"Connecticut"	"09"	"2011"	"2011"	96	3580709	2.7
	"Connecticut"	"09"	"2012"	"2012"	114	3590347	3.2
	"Connecticut"	"09"	"2013"	"2013"	66	3596080	1.8
	"Connecticut"	"09"	"2014"	"2014"	58	3596677	1.6
	"Connecticut"	"09"	"2015"	"2015"	80	3590886	2.2
	"Connecticut"	"09"	"2016"	"2016"	55	3576452	1.5
	"Connecticut"	"09"	"2017"	"2017"	73	3588184	2.0
	"Connecticut"	"09"	"2018"	"2018"	54	3572665	1.5
	"Connecticut"	"09"	"2019"	"2019"	65	3565287	1.8
	"Connecticut"	"09"	"2020 "	"2020"	101	3557006	2.8
	"Delaware"	"10"	"1999"	"1999"	18	774990	Unreliable
	"Delaware"	"10"	"2001"	"2001"	19	795699	Unreliable
	"Delaware"	"10"	"2002"	"2002"	28	806169	3.5
	"Delaware"	"10"	"2003"	"2003"	18	818003	Unreliable
	"Delaware"	"10"	"2004"	"2004"	27	830803	3.2
	"Delaware"	"10"	"2005"	"2005"	33	845150	3.9
	"Delaware"	"10"	"2006"	"2006"	34	859268	4.0
	"Delaware"	"10"	"2007"	"2007"	30	871749	3.4
	"Delaware"	"10"	"2008"	"2008"	54	883874	6.1
	"Delaware"	"10"	"2009"	"2009"	36	891730	4.0
	"Delaware"	"10"	"2010"	"2010"	45	897934	5.0
	"Delaware"	"10"	"2011"	"2011"	31	907135	3.4
	"Delaware"	"10"	"2012"	"2012"	46	917092	5.0
	"Delaware"	"10"	"2013"	"2013"	38	925749	4.1
	"Delaware"	"10"	"2014"	"2014"	38	935614	4.1
	"Delaware"	"10"	"2015"	"2015"	53	945934	5.6
	"Delaware"	"10"	"2016"	"2016"	44	952065	4.6
	"Delaware"	"10"	"2017"	"2017"	57	961939	5.9
	"Delaware"	"10"	"2018"	"2018"	46	967171	4.8
	"Delaware"	"10"	"2019"	"2019"	45	973764	4.6
	"Delaware"	"10"	"2020 "	"2020"	76	986809	7.7
	"District of Columbia"	"11"	"1999"	"1999"	145	570213	25.4
	"District of Columbia"	"11"	"2000"	"2000"	138	572059	24.1
	"District of Columbia"	"11"	"2001"	"2001"	141	574504	24.5
	"District of Columbia"	"11"	"2002"	"2002"	176	573158	30.7
	"District of Columbia"	"11"	"2003"	"2003"	156	568502	27.4
	"District of Columbia"	"11"	"2004"	"2004"	137	567754	24.1
	"District of Columbia"	"11"	"2005"	"2005"	142	567136	25.0
	"District of Columbia"	"11"	"2006"	"2006"	120	570681	21.0
	"District of Columbia"	"11"	"2007"	"2007"	129	574404	22.5
	"District of Columbia"	"11"	"2008"	"2008"	122	580236	21.0
	"District of Columbia"	"11"	"2009"	"2009"	104	592228	17.6
	"District of Columbia"	"11"	"2010"	"2010"	84	601723	14.0
	"District of Columbia"	"11"	"2011"	"2011"	77	617996	12.5
	"District of Columbia"	"11"	"2012"	"2012"	55	632323	8.7
	"District of Columbia"	"11"	"2013"	"2013"	61	646449	9.4
	"District of Columbia"	"11"	"2014"	"2014"	67	658893	10.2
	"District of Columbia"	"11"	"2015"	"2015"	105	672228	15.6
	"District of Columbia"	"11"	"2016"	"2016"	98	681170	14.4
	"District of Columbia"	"11"	"2017"	"2017"	90	693972	13.0
	"District of Columbia"	"11"	"2018"	"2018"	116	702455	16.5
	"District of Columbia"	"11"	"2019"	"2019"	128	705749	18.1
	"District of Columbia"	"11"	"2020 "	"2020"	157	712816	22.0
	"Florida"	"12"	"1999"	"1999"	545	15759421	3.5
	"Florida"	"12"	"2000"	"2000"	467	15982378	2.9
	"Florida"	"12"	"2001"	"2001"	573	16356966	3.5
	"Florida"	"12"	"2002"	"2002"	635	16689370	3.8
	"Florida"	"12"	"2003"	"2003"	660	17004085	3.9
	"Florida"	"12"	"2004"	"2004"	647	17415318	3.7
	"Florida"	"12"	"2005"	"2005"	631	17842038	3.5
	"Florida"	"12"	"2006"	"2006"	803	18166990	4.4
	"Florida"	"12"	"2007"	"2007"	935	18367842	5.1
	"Florida"	"12"	"2008"	"2008"	886	18527305	4.8
	"Florida"	"12"	"2009"	"2009"	804	18652644	4.3
	"Florida"	"12"	"2010"	"2010"	767	18801310	4.1
	"Florida"	"12"	"2011"	"2011"	817	19057542	4.3
	"Florida"	"12"	"2012"	"2012"	862	19317568	4.5
	"Florida"	"12"	"2013"	"2013"	816	19552860	4.2
	"Florida"	"12"	"2014"	"2014"	818	19893297	4.1
	"Florida"	"12"	"2015"	"2015"	880	20271272	4.3
	"Florida"	"12"	"2016"	"2016"	992	20612439	4.8
	"Florida"	"12"	"2017"	"2017"	947	20984400	4.5
	"Florida"	"12"	"2018"	"2018"	977	21299325	4.6
	"Florida"	"12"	"2019"	"2019"	1013	21477737	4.7
	"Florida"	"12"	"2020 "	"2020"	1227	21733312	5.6
	"Georgia"	"13"	"1999"	"1999"	438	8045965	5.4
	"Georgia"	"13"	"2000"	"2000"	442	8186453	5.4
	"Georgia"	"13"	"2001"	"2001"	454	8377038	5.4
	"Georgia"	"13"	"2002"	"2002"	477	8508256	5.6
	"Georgia"	"13"	"2003"	"2003"	493	8622793	5.7
	"Georgia"	"13"	"2004"	"2004"	419	8769252	4.8
	"Georgia"	"13"	"2005"	"2005"	439	8925922	4.9
	"Georgia"	"13"	"2006"	"2006"	495	9155813	5.4
	"Georgia"	"13"	"2007"	"2007"	557	9349988	6.0
	"Georgia"	"13"	"2008"	"2008"	515	9504843	5.4
	"Georgia"	"13"	"2009"	"2009"	456	9620846	4.7
	"Georgia"	"13"	"2010"	"2010"	443	9687653	4.6
	"Georgia"	"13"	"2011"	"2011"	439	9815210	4.5
	"Georgia"	"13"	"2012"	"2012"	481	9919945	4.8
	"Georgia"	"13"	"2013"	"2013"	472	9992167	4.7
	"Georgia"	"13"	"2014"	"2014"	506	10097343	5.0
	"Georgia"	"13"	"2015"	"2015"	584	10214860	5.7
	"Georgia"	"13"	"2016"	"2016"	653	10310371	6.3
	"Georgia"	"13"	"2017"	"2017"	666	10429379	6.4
	"Georgia"	"13"	"2018"	"2018"	644	10519475	6.1
	"Georgia"	"13"	"2019"	"2019"	691	10617423	6.5
	"Georgia"	"13"	"2020 "	"2020"	899	10710017	8.4
	"Hawaii"	"15"	"1999"	"1999"	19	1210300	Unreliable
	"Hawaii"	"15"	"2002"	"2002"	15	1239613	Unreliable
	"Hawaii"	"15"	"2003"	"2003"	10	1251154	Unreliable
	"Hawaii"	"15"	"2008"	"2008"	11	1332213	Unreliable
	"Hawaii"	"15"	"2009"	"2009"	10	1346717	Unreliable
	"Hawaii"	"15"	"2016"	"2016"	22	1428557	1.5
	"Hawaii"	"15"	"2018"	"2018"	20	1420491	1.4
	"Hawaii"	"15"	"2019"	"2019"	14	1415872	Unreliable
	"Hawaii"	"15"	"2020 "	"2020"	16	1407006	Unreliable
	"Idaho"	"16"	"1999"	"1999"	16	1275674	Unreliable
	"Idaho"	"16"	"2000"	"2000"	14	1293953	Unreliable
	"Idaho"	"16"	"2001"	"2001"	25	1319962	1.9
	"Idaho"	"16"	"2002"	"2002"	15	1340372	Unreliable
	"Idaho"	"16"	"2003"	"2003"	19	1363380	Unreliable
	"Idaho"	"16"	"2004"	"2004"	16	1391802	Unreliable
	"Idaho"	"16"	"2005"	"2005"	28	1428241	2.0
	"Idaho"	"16"	"2006"	"2006"	24	1468669	1.6
	"Idaho"	"16"	"2007"	"2007"	29	1505105	1.9
	"Idaho"	"16"	"2008"	"2008"	13	1534320	Unreliable
	"Idaho"	"16"	"2009"	"2009"	10	1554439	Unreliable
	"Idaho"	"16"	"2010"	"2010"	12	1567582	Unreliable
	"Idaho"	"16"	"2011"	"2011"	16	1584985	Unreliable
	"Idaho"	"16"	"2012"	"2012"	18	1595728	Unreliable
	"Idaho"	"16"	"2013"	"2013"	14	1612136	Unreliable
	"Idaho"	"16"	"2014"	"2014"	21	1634464	1.3
	"Idaho"	"16"	"2015"	"2015"	22	1654930	1.3
	"Idaho"	"16"	"2016"	"2016"	15	1683140	Unreliable
	"Idaho"	"16"	"2017"	"2017"	27	1716943	1.6
	"Idaho"	"16"	"2018"	"2018"	31	1754208	1.8
	"Idaho"	"16"	"2019"	"2019"	18	1787065	Unreliable
	"Idaho"	"16"	"2020 "	"2020"	26	1826913	1.4
	"Illinois"	"17"	"1999"	"1999"	689	12359020	5.6
	"Illinois"	"17"	"2000"	"2000"	674	12419293	5.4
	"Illinois"	"17"	"2001"	"2001"	747	12488445	6.0
	"Illinois"	"17"	"2002"	"2002"	728	12525556	5.8
	"Illinois"	"17"	"2003"	"2003"	696	12556006	5.5
	"Illinois"	"17"	"2004"	"2004"	573	12589773	4.6
	"Illinois"	"17"	"2005"	"2005"	569	12609903	4.5
	"Illinois"	"17"	"2006"	"2006"	625	12643955	4.9
	"Illinois"	"17"	"2007"	"2007"	575	12695866	4.5
	"Illinois"	"17"	"2008"	"2008"	631	12747038	5.0
	"Illinois"	"17"	"2009"	"2009"	628	12796778	4.9
	"Illinois"	"17"	"2010"	"2010"	577	12830632	4.5
	"Illinois"	"17"	"2011"	"2011"	610	12869257	4.7
	"Illinois"	"17"	"2012"	"2012"	645	12875255	5.0
	"Illinois"	"17"	"2013"	"2013"	576	12882135	4.5
	"Illinois"	"17"	"2014"	"2014"	614	12880580	4.8
	"Illinois"	"17"	"2015"	"2015"	692	12859995	5.4
	"Illinois"	"17"	"2016"	"2016"	944	12801539	7.4
	"Illinois"	"17"	"2017"	"2017"	934	12802023	7.3
	"Illinois"	"17"	"2018"	"2018"	784	12741080	6.2
	"Illinois"	"17"	"2019"	"2019"	791	12671821	6.2
	"Illinois"	"17"	"2020 "	"2020"	1167	12587530	9.3
	"Indiana"	"18"	"1999"	"1999"	271	6044969	4.5
	"Indiana"	"18"	"2000"	"2000"	218	6080485	3.6
	"Indiana"	"18"	"2001"	"2001"	290	6127760	4.7
	"Indiana"	"18"	"2002"	"2002"	242	6155967	3.9
	"Indiana"	"18"	"2003"	"2003"	247	6196638	4.0
	"Indiana"	"18"	"2004"	"2004"	224	6233007	3.6
	"Indiana"	"18"	"2005"	"2005"	257	6278616	4.1
	"Indiana"	"18"	"2006"	"2006"	264	6332669	4.2
	"Indiana"	"18"	"2007"	"2007"	251	6379599	3.9
	"Indiana"	"18"	"2008"	"2008"	235	6424806	3.7
	"Indiana"	"18"	"2009"	"2009"	245	6459325	3.8
	"Indiana"	"18"	"2010"	"2010"	223	6483802	3.4
	"Indiana"	"18"	"2011"	"2011"	202	6516922	3.1
	"Indiana"	"18"	"2012"	"2012"	251	6537334	3.8
	"Indiana"	"18"	"2013"	"2013"	298	6570902	4.5
	"Indiana"	"18"	"2014"	"2014"	259	6596855	3.9
	"Indiana"	"18"	"2015"	"2015"	294	6619680	4.4
	"Indiana"	"18"	"2016"	"2016"	368	6633053	5.5
	"Indiana"	"18"	"2017"	"2017"	371	6666818	5.6
	"Indiana"	"18"	"2018"	"2018"	364	6691878	5.4
	"Indiana"	"18"	"2019"	"2019"	355	6732219	5.3
	"Indiana"	"18"	"2020 "	"2020"	496	6754953	7.3
	"Iowa"	"19"	"1999"	"1999"	28	2917634	1.0
	"Iowa"	"19"	"2000"	"2000"	25	2926324	0.9
	"Iowa"	"19"	"2001"	"2001"	24	2931997	0.8
	"Iowa"	"19"	"2002"	"2002"	30	2934234	1.0
	"Iowa"	"19"	"2003"	"2003"	24	2941999	0.8
	"Iowa"	"19"	"2004"	"2004"	30	2953635	1.0
	"Iowa"	"19"	"2005"	"2005"	23	2964454	0.8
	"Iowa"	"19"	"2006"	"2006"	38	2982644	1.3
	"Iowa"	"19"	"2007"	"2007"	18	2999212	Unreliable
	"Iowa"	"19"	"2008"	"2008"	34	3016734	1.1
	"Iowa"	"19"	"2009"	"2009"	19	3032870	Unreliable
	"Iowa"	"19"	"2010"	"2010"	34	3046355	1.1
	"Iowa"	"19"	"2011"	"2011"	31	3062309	1.0
	"Iowa"	"19"	"2012"	"2012"	33	3074186	1.1
	"Iowa"	"19"	"2013"	"2013"	24	3090416	0.8
	"Iowa"	"19"	"2014"	"2014"	36	3107126	1.2
	"Iowa"	"19"	"2015"	"2015"	47	3123899	1.5
	"Iowa"	"19"	"2016"	"2016"	49	3134693	1.6
	"Iowa"	"19"	"2017"	"2017"	64	3145711	2.0
	"Iowa"	"19"	"2018"	"2018"	37	3156145	1.2
	"Iowa"	"19"	"2019"	"2019"	49	3155070	1.6
	"Iowa"	"19"	"2020 "	"2020"	83	3163561	2.6
	"Kansas"	"20"	"1999"	"1999"	88	2678338	3.3
	"Kansas"	"20"	"2000"	"2000"	101	2688418	3.8
	"Kansas"	"20"	"2001"	"2001"	91	2702162	3.4
	"Kansas"	"20"	"2002"	"2002"	74	2713535	2.7
	"Kansas"	"20"	"2003"	"2003"	78	2723004	2.9
	"Kansas"	"20"	"2004"	"2004"	85	2734373	3.1
	"Kansas"	"20"	"2005"	"2005"	61	2745299	2.2
	"Kansas"	"20"	"2006"	"2006"	73	2762931	2.6
	"Kansas"	"20"	"2007"	"2007"	71	2783785	2.6
	"Kansas"	"20"	"2008"	"2008"	77	2808076	2.7
	"Kansas"	"20"	"2009"	"2009"	92	2832704	3.2
	"Kansas"	"20"	"2010"	"2010"	68	2853118	2.4
	"Kansas"	"20"	"2011"	"2011"	81	2871238	2.8
	"Kansas"	"20"	"2012"	"2012"	67	2885905	2.3
	"Kansas"	"20"	"2013"	"2013"	79	2893957	2.7
	"Kansas"	"20"	"2014"	"2014"	73	2904021	2.5
	"Kansas"	"20"	"2015"	"2015"	95	2911641	3.3
	"Kansas"	"20"	"2016"	"2016"	113	2907289	3.9
	"Kansas"	"20"	"2017"	"2017"	137	2913123	4.7
	"Kansas"	"20"	"2018"	"2018"	123	2911505	4.2
	"Kansas"	"20"	"2019"	"2019"	99	2913314	3.4
	"Kansas"	"20"	"2020 "	"2020"	160	2913805	5.5
	"Kentucky"	"21"	"1999"	"1999"	142	4018053	3.5
	"Kentucky"	"21"	"2000"	"2000"	133	4041769	3.3
	"Kentucky"	"21"	"2001"	"2001"	138	4068132	3.4
	"Kentucky"	"21"	"2002"	"2002"	127	4089875	3.1
	"Kentucky"	"21"	"2003"	"2003"	115	4117170	2.8
	"Kentucky"	"21"	"2004"	"2004"	152	4146101	3.7
	"Kentucky"	"21"	"2005"	"2005"	152	4182742	3.6
	"Kentucky"	"21"	"2006"	"2006"	111	4219239	2.6
	"Kentucky"	"21"	"2007"	"2007"	152	4256672	3.6
	"Kentucky"	"21"	"2008"	"2008"	160	4289878	3.7
	"Kentucky"	"21"	"2009"	"2009"	133	4317074	3.1
	"Kentucky"	"21"	"2010"	"2010"	125	4339367	2.9
	"Kentucky"	"21"	"2011"	"2011"	133	4369356	3.0
	"Kentucky"	"21"	"2012"	"2012"	159	4380415	3.6
	"Kentucky"	"21"	"2013"	"2013"	138	4395295	3.1
	"Kentucky"	"21"	"2014"	"2014"	138	4413457	3.1
	"Kentucky"	"21"	"2015"	"2015"	174	4425092	3.9
	"Kentucky"	"21"	"2016"	"2016"	234	4436974	5.3
	"Kentucky"	"21"	"2017"	"2017"	228	4454189	5.1
	"Kentucky"	"21"	"2018"	"2018"	207	4468402	4.6
	"Kentucky"	"21"	"2019"	"2019"	201	4467673	4.5
	"Kentucky"	"21"	"2020 "	"2020"	341	4477251	7.6
	"Louisiana"	"22"	"1999"	"1999"	342	4460811	7.7
	"Louisiana"	"22"	"2000"	"2000"	427	4468976	9.6
	"Louisiana"	"22"	"2001"	"2001"	400	4477875	8.9
	"Louisiana"	"22"	"2002"	"2002"	467	4497267	10.4
	"Louisiana"	"22"	"2003"	"2003"	473	4521042	10.5
	"Louisiana"	"22"	"2004"	"2004"	480	4552238	10.5
	"Louisiana"	"22"	"2005"	"2005"	457	4576628	10.0
	"Louisiana"	"22"	"2006"	"2006"	443	4302665	10.3
	"Louisiana"	"22"	"2007"	"2007"	488	4375581	11.2
	"Louisiana"	"22"	"2008"	"2008"	430	4435586	9.7
	"Louisiana"	"22"	"2009"	"2009"	449	4491648	10.0
	"Louisiana"	"22"	"2010"	"2010"	432	4533372	9.5
	"Louisiana"	"22"	"2011"	"2011"	431	4574836	9.4
	"Louisiana"	"22"	"2012"	"2012"	428	4601893	9.3
	"Louisiana"	"22"	"2013"	"2013"	446	4625470	9.6
	"Louisiana"	"22"	"2014"	"2014"	421	4649676	9.1
	"Louisiana"	"22"	"2015"	"2015"	456	4670724	9.8
	"Louisiana"	"22"	"2016"	"2016"	526	4681666	11.2
	"Louisiana"	"22"	"2017"	"2017"	534	4684333	11.4
	"Louisiana"	"22"	"2018"	"2018"	497	4659978	10.7
	"Louisiana"	"22"	"2019"	"2019"	542	4648794	11.7
	"Louisiana"	"22"	"2020 "	"2020"	747	4645318	16.1
	"Maine"	"23"	"1999"	"1999"	15	1266808	Unreliable
	"Maine"	"23"	"2000"	"2000"	11	1274923	Unreliable
	"Maine"	"23"	"2004"	"2004"	11	1313688	Unreliable
	"Maine"	"23"	"2006"	"2006"	15	1323619	Unreliable
	"Maine"	"23"	"2007"	"2007"	15	1327040	Unreliable
	"Maine"	"23"	"2008"	"2008"	12	1330509	Unreliable
	"Maine"	"23"	"2009"	"2009"	15	1329590	Unreliable
	"Maine"	"23"	"2010"	"2010"	13	1328361	Unreliable
	"Maine"	"23"	"2011"	"2011"	15	1328188	Unreliable
	"Maine"	"23"	"2012"	"2012"	15	1329192	Unreliable
	"Maine"	"23"	"2013"	"2013"	13	1328302	Unreliable
	"Maine"	"23"	"2014"	"2014"	10	1330089	Unreliable
	"Maine"	"23"	"2015"	"2015"	14	1329328	Unreliable
	"Maine"	"23"	"2017"	"2017"	10	1335907	Unreliable
	"Maine"	"23"	"2019"	"2019"	13	1344212	Unreliable
	"Maine"	"23"	"2020 "	"2020"	15	1350141	Unreliable
	"Maryland"	"24"	"1999"	"1999"	396	5254509	7.5
	"Maryland"	"24"	"2000"	"2000"	353	5296486	6.7
	"Maryland"	"24"	"2001"	"2001"	363	5374691	6.8
	"Maryland"	"24"	"2002"	"2002"	365	5440389	6.7
	"Maryland"	"24"	"2003"	"2003"	394	5496269	7.2
	"Maryland"	"24"	"2004"	"2004"	386	5546935	7.0
	"Maryland"	"24"	"2005"	"2005"	422	5592379	7.5
	"Maryland"	"24"	"2006"	"2006"	416	5627367	7.4
	"Maryland"	"24"	"2007"	"2007"	424	5653408	7.5
	"Maryland"	"24"	"2008"	"2008"	379	5684965	6.7
	"Maryland"	"24"	"2009"	"2009"	316	5730388	5.5
