"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"1999"	"1999"	438	4430141	9.9
	"Alabama"	"01"	"2000"	"2000"	444	4447100	10.0
	"Alabama"	"01"	"2001"	"2001"	425	4467634	9.5
	"Alabama"	"01"	"2002"	"2002"	416	4480089	9.3
	"Alabama"	"01"	"2003"	"2003"	434	4503491	9.6
	"Alabama"	"01"	"2004"	"2004"	369	4530729	8.1
	"Alabama"	"01"	"2005"	"2005"	433	4569805	9.5
	"Alabama"	"01"	"2006"	"2006"	445	4628981	9.6
	"Alabama"	"01"	"2007"	"2007"	480	4672840	10.3
	"Alabama"	"01"	"2008"	"2008"	454	4718206	9.6
	"Alabama"	"01"	"2009"	"2009"	412	4757938	8.7
	"Alabama"	"01"	"2010"	"2010"	391	4779736	8.2
	"Alabama"	"01"	"2011"	"2011"	392	4802740	8.2
	"Alabama"	"01"	"2012"	"2012"	405	4822023	8.4
	"Alabama"	"01"	"2013"	"2013"	417	4833722	8.6
	"Alabama"	"01"	"2014"	"2014"	374	4849377	7.7
	"Alabama"	"01"	"2015"	"2015"	473	4858979	9.7
	"Alabama"	"01"	"2016"	"2016"	544	4863300	11.2
	"Alabama"	"01"	"2017"	"2017"	602	4874747	12.3
	"Alabama"	"01"	"2018"	"2018"	568	4887871	11.6
	"Alabama"	"01"	"2019"	"2019"	587	4903185	12.0
	"Alabama"	"01"	"2020 "	"2020"	654	4921532	13.3
	"Alaska"	"02"	"1999"	"1999"	51	624779	8.2
	"Alaska"	"02"	"2000"	"2000"	37	626932	5.9
	"Alaska"	"02"	"2001"	"2001"	38	633714	6.0
	"Alaska"	"02"	"2002"	"2002"	40	642337	6.2
	"Alaska"	"02"	"2003"	"2003"	47	648414	7.2
	"Alaska"	"02"	"2004"	"2004"	41	659286	6.2
	"Alaska"	"02"	"2005"	"2005"	37	666946	5.5
	"Alaska"	"02"	"2006"	"2006"	43	675302	6.4
	"Alaska"	"02"	"2007"	"2007"	50	680300	7.3
	"Alaska"	"02"	"2008"	"2008"	29	687455	4.2
	"Alaska"	"02"	"2009"	"2009"	26	698895	3.7
	"Alaska"	"02"	"2010"	"2010"	44	710231	6.2
	"Alaska"	"02"	"2011"	"2011"	36	722718	5.0
	"Alaska"	"02"	"2012"	"2012"	38	731449	5.2
	"Alaska"	"02"	"2013"	"2013"	43	735132	5.8
	"Alaska"	"02"	"2014"	"2014"	37	736732	5.0
	"Alaska"	"02"	"2015"	"2015"	62	738432	8.4
	"Alaska"	"02"	"2016"	"2016"	54	741894	7.3
	"Alaska"	"02"	"2017"	"2017"	78	739795	10.5
	"Alaska"	"02"	"2018"	"2018"	56	737438	7.6
	"Alaska"	"02"	"2019"	"2019"	78	731545	10.7
	"Alaska"	"02"	"2020 "	"2020"	55	731158	7.5
	"Arizona"	"04"	"1999"	"1999"	470	5023823	9.4
	"Arizona"	"04"	"2000"	"2000"	410	5130632	8.0
	"Arizona"	"04"	"2001"	"2001"	494	5273477	9.4
	"Arizona"	"04"	"2002"	"2002"	504	5396255	9.3
	"Arizona"	"04"	"2003"	"2003"	498	5510364	9.0
	"Arizona"	"04"	"2004"	"2004"	509	5652404	9.0
	"Arizona"	"04"	"2005"	"2005"	532	5839077	9.1
	"Arizona"	"04"	"2006"	"2006"	549	6029141	9.1
	"Arizona"	"04"	"2007"	"2007"	528	6167681	8.6
	"Arizona"	"04"	"2008"	"2008"	474	6280362	7.5
	"Arizona"	"04"	"2009"	"2009"	387	6343154	6.1
	"Arizona"	"04"	"2010"	"2010"	418	6392017	6.5
	"Arizona"	"04"	"2011"	"2011"	402	6482505	6.2
	"Arizona"	"04"	"2012"	"2012"	394	6553255	6.0
	"Arizona"	"04"	"2013"	"2013"	389	6626624	5.9
	"Arizona"	"04"	"2014"	"2014"	322	6731484	4.8
	"Arizona"	"04"	"2015"	"2015"	364	6828065	5.3
	"Arizona"	"04"	"2016"	"2016"	420	6931071	6.1
	"Arizona"	"04"	"2017"	"2017"	441	7016270	6.3
	"Arizona"	"04"	"2018"	"2018"	420	7171646	5.9
	"Arizona"	"04"	"2019"	"2019"	414	7278717	5.7
	"Arizona"	"04"	"2020 "	"2020"	525	7421401	7.1
	"Arkansas"	"05"	"1999"	"1999"	179	2651860	6.7
	"Arkansas"	"05"	"2000"	"2000"	204	2673400	7.6
	"Arkansas"	"05"	"2001"	"2001"	183	2691571	6.8
	"Arkansas"	"05"	"2002"	"2002"	194	2705927	7.2
	"Arkansas"	"05"	"2003"	"2003"	195	2724816	7.2
	"Arkansas"	"05"	"2004"	"2004"	211	2749686	7.7
	"Arkansas"	"05"	"2005"	"2005"	219	2781097	7.9
	"Arkansas"	"05"	"2006"	"2006"	234	2821761	8.3
	"Arkansas"	"05"	"2007"	"2007"	243	2848650	8.5
	"Arkansas"	"05"	"2008"	"2008"	214	2874554	7.4
	"Arkansas"	"05"	"2009"	"2009"	219	2896843	7.6
	"Arkansas"	"05"	"2010"	"2010"	188	2915918	6.4
	"Arkansas"	"05"	"2011"	"2011"	208	2937979	7.1
	"Arkansas"	"05"	"2012"	"2012"	238	2949131	8.1
	"Arkansas"	"05"	"2013"	"2013"	212	2959373	7.2
	"Arkansas"	"05"	"2014"	"2014"	217	2966369	7.3
	"Arkansas"	"05"	"2015"	"2015"	217	2978204	7.3
	"Arkansas"	"05"	"2016"	"2016"	248	2988248	8.3
	"Arkansas"	"05"	"2017"	"2017"	278	3004279	9.3
	"Arkansas"	"05"	"2018"	"2018"	264	3013825	8.8
	"Arkansas"	"05"	"2019"	"2019"	270	3017804	8.9
	"Arkansas"	"05"	"2020 "	"2020"	371	3030522	12.2
	"California"	"06"	"1999"	"1999"	2066	33499204	6.2
	"California"	"06"	"2000"	"2000"	2064	33871648	6.1
	"California"	"06"	"2001"	"2001"	2223	34479458	6.4
	"California"	"06"	"2002"	"2002"	2485	34871843	7.1
	"California"	"06"	"2003"	"2003"	2487	35253159	7.1
	"California"	"06"	"2004"	"2004"	2490	35574576	7.0
	"California"	"06"	"2005"	"2005"	2540	35827943	7.1
	"California"	"06"	"2006"	"2006"	2616	36021202	7.3
	"California"	"06"	"2007"	"2007"	2376	36250311	6.6
	"California"	"06"	"2008"	"2008"	2280	36604337	6.2
	"California"	"06"	"2009"	"2009"	2124	36961229	5.7
	"California"	"06"	"2010"	"2010"	1954	37253956	5.2
	"California"	"06"	"2011"	"2011"	1916	37691912	5.1
	"California"	"06"	"2012"	"2012"	2010	38041430	5.3
	"California"	"06"	"2013"	"2013"	1890	38332521	4.9
	"California"	"06"	"2014"	"2014"	1813	38802500	4.7
	"California"	"06"	"2015"	"2015"	1987	39144818	5.1
	"California"	"06"	"2016"	"2016"	2074	39250017	5.3
	"California"	"06"	"2017"	"2017"	2022	39536653	5.1
	"California"	"06"	"2018"	"2018"	1890	39557045	4.8
	"California"	"06"	"2019"	"2019"	1794	39512223	4.5
	"California"	"06"	"2020 "	"2020"	2368	39368078	6.0
	"Colorado"	"08"	"1999"	"1999"	199	4226018	4.7
	"Colorado"	"08"	"2000"	"2000"	151	4301261	3.5
	"Colorado"	"08"	"2001"	"2001"	169	4425687	3.8
	"Colorado"	"08"	"2002"	"2002"	184	4490406	4.1
	"Colorado"	"08"	"2003"	"2003"	192	4528732	4.2
	"Colorado"	"08"	"2004"	"2004"	219	4575013	4.8
	"Colorado"	"08"	"2005"	"2005"	182	4631888	3.9
	"Colorado"	"08"	"2006"	"2006"	181	4720423	3.8
	"Colorado"	"08"	"2007"	"2007"	173	4803868	3.6
	"Colorado"	"08"	"2008"	"2008"	194	4889730	4.0
	"Colorado"	"08"	"2009"	"2009"	194	4972195	3.9
	"Colorado"	"08"	"2010"	"2010"	172	5029196	3.4
	"Colorado"	"08"	"2011"	"2011"	191	5116796	3.7
	"Colorado"	"08"	"2012"	"2012"	205	5187582	4.0
	"Colorado"	"08"	"2013"	"2013"	184	5268367	3.5
	"Colorado"	"08"	"2014"	"2014"	177	5355866	3.3
	"Colorado"	"08"	"2015"	"2015"	206	5456574	3.8
	"Colorado"	"08"	"2016"	"2016"	235	5540545	4.2
	"Colorado"	"08"	"2017"	"2017"	261	5607154	4.7
	"Colorado"	"08"	"2018"	"2018"	263	5695564	4.6
	"Colorado"	"08"	"2019"	"2019"	250	5758736	4.3
	"Colorado"	"08"	"2020 "	"2020"	336	5807719	5.8
	"Connecticut"	"09"	"1999"	"1999"	120	3386401	3.5
	"Connecticut"	"09"	"2000"	"2000"	95	3405565	2.8
	"Connecticut"	"09"	"2001"	"2001"	172	3432835	5.0
	"Connecticut"	"09"	"2002"	"2002"	98	3458749	2.8
	"Connecticut"	"09"	"2003"	"2003"	107	3484336	3.1
	"Connecticut"	"09"	"2004"	"2004"	110	3496094	3.1
	"Connecticut"	"09"	"2005"	"2005"	107	3506956	3.1
	"Connecticut"	"09"	"2006"	"2006"	132	3517460	3.8
	"Connecticut"	"09"	"2007"	"2007"	106	3527270	3.0
	"Connecticut"	"09"	"2008"	"2008"	127	3545579	3.6
	"Connecticut"	"09"	"2009"	"2009"	114	3561807	3.2
	"Connecticut"	"09"	"2010"	"2010"	144	3574097	4.0
	"Connecticut"	"09"	"2011"	"2011"	135	3580709	3.8
	"Connecticut"	"09"	"2012"	"2012"	152	3590347	4.2
	"Connecticut"	"09"	"2013"	"2013"	100	3596080	2.8
	"Connecticut"	"09"	"2014"	"2014"	100	3596677	2.8
	"Connecticut"	"09"	"2015"	"2015"	124	3590886	3.5
	"Connecticut"	"09"	"2016"	"2016"	88	3576452	2.5
	"Connecticut"	"09"	"2017"	"2017"	109	3588184	3.0
	"Connecticut"	"09"	"2018"	"2018"	92	3572665	2.6
	"Connecticut"	"09"	"2019"	"2019"	106	3565287	3.0
	"Connecticut"	"09"	"2020 "	"2020"	152	3557006	4.3
	"Delaware"	"10"	"1999"	"1999"	24	774990	3.1
	"Delaware"	"10"	"2000"	"2000"	23	783600	2.9
	"Delaware"	"10"	"2001"	"2001"	33	795699	4.1
	"Delaware"	"10"	"2002"	"2002"	38	806169	4.7
	"Delaware"	"10"	"2003"	"2003"	25	818003	3.1
	"Delaware"	"10"	"2004"	"2004"	35	830803	4.2
	"Delaware"	"10"	"2005"	"2005"	55	845150	6.5
	"Delaware"	"10"	"2006"	"2006"	50	859268	5.8
	"Delaware"	"10"	"2007"	"2007"	48	871749	5.5
	"Delaware"	"10"	"2008"	"2008"	65	883874	7.4
	"Delaware"	"10"	"2009"	"2009"	45	891730	5.0
	"Delaware"	"10"	"2010"	"2010"	61	897934	6.8
	"Delaware"	"10"	"2011"	"2011"	49	907135	5.4
	"Delaware"	"10"	"2012"	"2012"	62	917092	6.8
	"Delaware"	"10"	"2013"	"2013"	52	925749	5.6
	"Delaware"	"10"	"2014"	"2014"	57	935614	6.1
	"Delaware"	"10"	"2015"	"2015"	65	945934	6.9
	"Delaware"	"10"	"2016"	"2016"	63	952065	6.6
	"Delaware"	"10"	"2017"	"2017"	63	961939	6.5
	"Delaware"	"10"	"2018"	"2018"	57	967171	5.9
	"Delaware"	"10"	"2019"	"2019"	53	973764	5.4
	"Delaware"	"10"	"2020 "	"2020"	86	986809	8.7
	"District of Columbia"	"11"	"1999"	"1999"	186	570213	32.6
	"District of Columbia"	"11"	"2000"	"2000"	184	572059	32.2
	"District of Columbia"	"11"	"2001"	"2001"	197	574504	34.3
	"District of Columbia"	"11"	"2002"	"2002"	229	573158	40.0
	"District of Columbia"	"11"	"2003"	"2003"	194	568502	34.1
	"District of Columbia"	"11"	"2004"	"2004"	174	567754	30.6
	"District of Columbia"	"11"	"2005"	"2005"	180	567136	31.7
	"District of Columbia"	"11"	"2006"	"2006"	150	570681	26.3
	"District of Columbia"	"11"	"2007"	"2007"	159	574404	27.7
	"District of Columbia"	"11"	"2008"	"2008"	164	580236	28.3
	"District of Columbia"	"11"	"2009"	"2009"	135	592228	22.8
	"District of Columbia"	"11"	"2010"	"2010"	119	601723	19.8
	"District of Columbia"	"11"	"2011"	"2011"	109	617996	17.6
	"District of Columbia"	"11"	"2012"	"2012"	82	632323	13.0
	"District of Columbia"	"11"	"2013"	"2013"	90	646449	13.9
	"District of Columbia"	"11"	"2014"	"2014"	97	658893	14.7
	"District of Columbia"	"11"	"2015"	"2015"	136	672228	20.2
	"District of Columbia"	"11"	"2016"	"2016"	127	681170	18.6
	"District of Columbia"	"11"	"2017"	"2017"	117	693972	16.9
	"District of Columbia"	"11"	"2018"	"2018"	144	702455	20.5
	"District of Columbia"	"11"	"2019"	"2019"	162	705749	23.0
	"District of Columbia"	"11"	"2020 "	"2020"	187	712816	26.2
	"Florida"	"12"	"1999"	"1999"	964	15759421	6.1
	"Florida"	"12"	"2000"	"2000"	937	15982378	5.9
	"Florida"	"12"	"2001"	"2001"	969	16356966	5.9
	"Florida"	"12"	"2002"	"2002"	1008	16689370	6.0
	"Florida"	"12"	"2003"	"2003"	1004	17004085	5.9
	"Florida"	"12"	"2004"	"2004"	1032	17415318	5.9
	"Florida"	"12"	"2005"	"2005"	998	17842038	5.6
	"Florida"	"12"	"2006"	"2006"	1214	18166990	6.7
	"Florida"	"12"	"2007"	"2007"	1324	18367842	7.2
	"Florida"	"12"	"2008"	"2008"	1300	18527305	7.0
	"Florida"	"12"	"2009"	"2009"	1134	18652644	6.1
	"Florida"	"12"	"2010"	"2010"	1114	18801310	5.9
	"Florida"	"12"	"2011"	"2011"	1143	19057542	6.0
	"Florida"	"12"	"2012"	"2012"	1200	19317568	6.2
	"Florida"	"12"	"2013"	"2013"	1150	19552860	5.9
	"Florida"	"12"	"2014"	"2014"	1159	19893297	5.8
	"Florida"	"12"	"2015"	"2015"	1208	20271272	6.0
	"Florida"	"12"	"2016"	"2016"	1294	20612439	6.3
	"Florida"	"12"	"2017"	"2017"	1269	20984400	6.0
	"Florida"	"12"	"2018"	"2018"	1315	21299325	6.2
	"Florida"	"12"	"2019"	"2019"	1334	21477737	6.2
	"Florida"	"12"	"2020 "	"2020"	1530	21733312	7.0
	"Georgia"	"13"	"1999"	"1999"	634	8045965	7.9
	"Georgia"	"13"	"2000"	"2000"	659	8186453	8.0
	"Georgia"	"13"	"2001"	"2001"	681	8377038	8.1
	"Georgia"	"13"	"2002"	"2002"	672	8508256	7.9
	"Georgia"	"13"	"2003"	"2003"	736	8622793	8.5
	"Georgia"	"13"	"2004"	"2004"	659	8769252	7.5
	"Georgia"	"13"	"2005"	"2005"	649	8925922	7.3
	"Georgia"	"13"	"2006"	"2006"	687	9155813	7.5
	"Georgia"	"13"	"2007"	"2007"	771	9349988	8.2
	"Georgia"	"13"	"2008"	"2008"	712	9504843	7.5
	"Georgia"	"13"	"2009"	"2009"	640	9620846	6.7
	"Georgia"	"13"	"2010"	"2010"	640	9687653	6.6
	"Georgia"	"13"	"2011"	"2011"	618	9815210	6.3
	"Georgia"	"13"	"2012"	"2012"	657	9919945	6.6
	"Georgia"	"13"	"2013"	"2013"	641	9992167	6.4
	"Georgia"	"13"	"2014"	"2014"	658	10097343	6.5
	"Georgia"	"13"	"2015"	"2015"	738	10214860	7.2
	"Georgia"	"13"	"2016"	"2016"	806	10310371	7.8
	"Georgia"	"13"	"2017"	"2017"	810	10429379	7.8
	"Georgia"	"13"	"2018"	"2018"	794	10519475	7.5
	"Georgia"	"13"	"2019"	"2019"	849	10617423	8.0
	"Georgia"	"13"	"2020 "	"2020"	1093	10710017	10.2
	"Hawaii"	"15"	"1999"	"1999"	38	1210300	3.1
	"Hawaii"	"15"	"2000"	"2000"	35	1211537	2.9
	"Hawaii"	"15"	"2001"	"2001"	34	1225948	2.8
	"Hawaii"	"15"	"2002"	"2002"	38	1239613	3.1
	"Hawaii"	"15"	"2003"	"2003"	20	1251154	1.6
	"Hawaii"	"15"	"2004"	"2004"	31	1273569	2.4
	"Hawaii"	"15"	"2005"	"2005"	25	1292729	1.9
	"Hawaii"	"15"	"2006"	"2006"	28	1309731	2.1
	"Hawaii"	"15"	"2007"	"2007"	24	1315675	1.8
	"Hawaii"	"15"	"2008"	"2008"	28	1332213	2.1
	"Hawaii"	"15"	"2009"	"2009"	23	1346717	1.7
	"Hawaii"	"15"	"2010"	"2010"	24	1360301	1.8
	"Hawaii"	"15"	"2011"	"2011"	18	1374810	Unreliable
	"Hawaii"	"15"	"2012"	"2012"	22	1392313	1.6
	"Hawaii"	"15"	"2013"	"2013"	33	1404054	2.4
	"Hawaii"	"15"	"2014"	"2014"	30	1419561	2.1
	"Hawaii"	"15"	"2015"	"2015"	31	1431603	2.2
	"Hawaii"	"15"	"2016"	"2016"	39	1428557	2.7
	"Hawaii"	"15"	"2017"	"2017"	35	1427538	2.5
	"Hawaii"	"15"	"2018"	"2018"	40	1420491	2.8
	"Hawaii"	"15"	"2019"	"2019"	35	1415872	2.5
	"Hawaii"	"15"	"2020 "	"2020"	46	1407006	3.3
	"Idaho"	"16"	"1999"	"1999"	31	1275674	2.4
	"Idaho"	"16"	"2000"	"2000"	24	1293953	1.9
	"Idaho"	"16"	"2001"	"2001"	41	1319962	3.1
	"Idaho"	"16"	"2002"	"2002"	32	1340372	2.4
	"Idaho"	"16"	"2003"	"2003"	33	1363380	2.4
	"Idaho"	"16"	"2004"	"2004"	31	1391802	2.2
	"Idaho"	"16"	"2005"	"2005"	45	1428241	3.2
	"Idaho"	"16"	"2006"	"2006"	38	1468669	2.6
	"Idaho"	"16"	"2007"	"2007"	48	1505105	3.2
	"Idaho"	"16"	"2008"	"2008"	25	1534320	1.6
	"Idaho"	"16"	"2009"	"2009"	22	1554439	1.4
	"Idaho"	"16"	"2010"	"2010"	23	1567582	1.5
	"Idaho"	"16"	"2011"	"2011"	29	1584985	1.8
	"Idaho"	"16"	"2012"	"2012"	34	1595728	2.1
	"Idaho"	"16"	"2013"	"2013"	31	1612136	1.9
	"Idaho"	"16"	"2014"	"2014"	36	1634464	2.2
	"Idaho"	"16"	"2015"	"2015"	33	1654930	2.0
	"Idaho"	"16"	"2016"	"2016"	30	1683140	1.8
	"Idaho"	"16"	"2017"	"2017"	50	1716943	2.9
	"Idaho"	"16"	"2018"	"2018"	41	1754208	2.3
	"Idaho"	"16"	"2019"	"2019"	27	1787065	1.5
	"Idaho"	"16"	"2020 "	"2020"	42	1826913	2.3
	"Illinois"	"17"	"1999"	"1999"	1023	12359020	8.3
	"Illinois"	"17"	"2000"	"2000"	991	12419293	8.0
	"Illinois"	"17"	"2001"	"2001"	1087	12488445	8.7
	"Illinois"	"17"	"2002"	"2002"	1016	12525556	8.1
	"Illinois"	"17"	"2003"	"2003"	966	12556006	7.7
	"Illinois"	"17"	"2004"	"2004"	871	12589773	6.9
	"Illinois"	"17"	"2005"	"2005"	866	12609903	6.9
	"Illinois"	"17"	"2006"	"2006"	865	12643955	6.8
	"Illinois"	"17"	"2007"	"2007"	863	12695866	6.8
	"Illinois"	"17"	"2008"	"2008"	872	12747038	6.8
	"Illinois"	"17"	"2009"	"2009"	881	12796778	6.9
	"Illinois"	"17"	"2010"	"2010"	783	12830632	6.1
	"Illinois"	"17"	"2011"	"2011"	812	12869257	6.3
	"Illinois"	"17"	"2012"	"2012"	832	12875255	6.5
	"Illinois"	"17"	"2013"	"2013"	792	12882135	6.1
	"Illinois"	"17"	"2014"	"2014"	792	12880580	6.1
	"Illinois"	"17"	"2015"	"2015"	863	12859995	6.7
	"Illinois"	"17"	"2016"	"2016"	1157	12801539	9.0
	"Illinois"	"17"	"2017"	"2017"	1120	12802023	8.7
	"Illinois"	"17"	"2018"	"2018"	994	12741080	7.8
	"Illinois"	"17"	"2019"	"2019"	979	12671821	7.7
	"Illinois"	"17"	"2020 "	"2020"	1353	12587530	10.7
	"Indiana"	"18"	"1999"	"1999"	386	6044969	6.4
	"Indiana"	"18"	"2000"	"2000"	367	6080485	6.0
	"Indiana"	"18"	"2001"	"2001"	437	6127760	7.1
	"Indiana"	"18"	"2002"	"2002"	385	6155967	6.3
	"Indiana"	"18"	"2003"	"2003"	347	6196638	5.6
	"Indiana"	"18"	"2004"	"2004"	332	6233007	5.3
	"Indiana"	"18"	"2005"	"2005"	368	6278616	5.9
	"Indiana"	"18"	"2006"	"2006"	375	6332669	5.9
	"Indiana"	"18"	"2007"	"2007"	374	6379599	5.9
	"Indiana"	"18"	"2008"	"2008"	323	6424806	5.0
	"Indiana"	"18"	"2009"	"2009"	341	6459325	5.3
	"Indiana"	"18"	"2010"	"2010"	315	6483802	4.9
	"Indiana"	"18"	"2011"	"2011"	314	6516922	4.8
	"Indiana"	"18"	"2012"	"2012"	345	6537334	5.3
	"Indiana"	"18"	"2013"	"2013"	400	6570902	6.1
	"Indiana"	"18"	"2014"	"2014"	364	6596855	5.5
	"Indiana"	"18"	"2015"	"2015"	389	6619680	5.9
	"Indiana"	"18"	"2016"	"2016"	480	6633053	7.2
	"Indiana"	"18"	"2017"	"2017"	456	6666818	6.8
	"Indiana"	"18"	"2018"	"2018"	473	6691878	7.1
	"Indiana"	"18"	"2019"	"2019"	466	6732219	6.9
	"Indiana"	"18"	"2020 "	"2020"	620	6754953	9.2
	"Iowa"	"19"	"1999"	"1999"	53	2917634	1.8
	"Iowa"	"19"	"2000"	"2000"	58	2926324	2.0
	"Iowa"	"19"	"2001"	"2001"	61	2931997	2.1
	"Iowa"	"19"	"2002"	"2002"	56	2934234	1.9
	"Iowa"	"19"	"2003"	"2003"	50	2941999	1.7
	"Iowa"	"19"	"2004"	"2004"	57	2953635	1.9
	"Iowa"	"19"	"2005"	"2005"	44	2964454	1.5
	"Iowa"	"19"	"2006"	"2006"	73	2982644	2.4
	"Iowa"	"19"	"2007"	"2007"	51	2999212	1.7
	"Iowa"	"19"	"2008"	"2008"	81	3016734	2.7
	"Iowa"	"19"	"2009"	"2009"	43	3032870	1.4
	"Iowa"	"19"	"2010"	"2010"	55	3046355	1.8
	"Iowa"	"19"	"2011"	"2011"	54	3062309	1.8
	"Iowa"	"19"	"2012"	"2012"	63	3074186	2.0
	"Iowa"	"19"	"2013"	"2013"	60	3090416	1.9
	"Iowa"	"19"	"2014"	"2014"	78	3107126	2.5
	"Iowa"	"19"	"2015"	"2015"	73	3123899	2.3
	"Iowa"	"19"	"2016"	"2016"	85	3134693	2.7
	"Iowa"	"19"	"2017"	"2017"	104	3145711	3.3
	"Iowa"	"19"	"2018"	"2018"	81	3156145	2.6
	"Iowa"	"19"	"2019"	"2019"	80	3155070	2.5
	"Iowa"	"19"	"2020 "	"2020"	106	3163561	3.4
	"Kansas"	"20"	"1999"	"1999"	137	2678338	5.1
	"Kansas"	"20"	"2000"	"2000"	141	2688418	5.2
	"Kansas"	"20"	"2001"	"2001"	143	2702162	5.3
	"Kansas"	"20"	"2002"	"2002"	129	2713535	4.8
	"Kansas"	"20"	"2003"	"2003"	121	2723004	4.4
	"Kansas"	"20"	"2004"	"2004"	117	2734373	4.3
	"Kansas"	"20"	"2005"	"2005"	106	2745299	3.9
	"Kansas"	"20"	"2006"	"2006"	114	2762931	4.1
	"Kansas"	"20"	"2007"	"2007"	115	2783785	4.1
	"Kansas"	"20"	"2008"	"2008"	112	2808076	4.0
	"Kansas"	"20"	"2009"	"2009"	128	2832704	4.5
	"Kansas"	"20"	"2010"	"2010"	105	2853118	3.7
	"Kansas"	"20"	"2011"	"2011"	123	2871238	4.3
	"Kansas"	"20"	"2012"	"2012"	103	2885905	3.6
	"Kansas"	"20"	"2013"	"2013"	117	2893957	4.0
	"Kansas"	"20"	"2014"	"2014"	104	2904021	3.6
	"Kansas"	"20"	"2015"	"2015"	132	2911641	4.5
	"Kansas"	"20"	"2016"	"2016"	147	2907289	5.1
	"Kansas"	"20"	"2017"	"2017"	185	2913123	6.4
	"Kansas"	"20"	"2018"	"2018"	160	2911505	5.5
	"Kansas"	"20"	"2019"	"2019"	137	2913314	4.7
	"Kansas"	"20"	"2020 "	"2020"	195	2913805	6.7
	"Kentucky"	"21"	"1999"	"1999"	210	4018053	5.2
	"Kentucky"	"21"	"2000"	"2000"	204	4041769	5.0
	"Kentucky"	"21"	"2001"	"2001"	221	4068132	5.4
	"Kentucky"	"21"	"2002"	"2002"	195	4089875	4.8
	"Kentucky"	"21"	"2003"	"2003"	193	4117170	4.7
	"Kentucky"	"21"	"2004"	"2004"	228	4146101	5.5
	"Kentucky"	"21"	"2005"	"2005"	222	4182742	5.3
	"Kentucky"	"21"	"2006"	"2006"	192	4219239	4.6
	"Kentucky"	"21"	"2007"	"2007"	213	4256672	5.0
	"Kentucky"	"21"	"2008"	"2008"	240	4289878	5.6
	"Kentucky"	"21"	"2009"	"2009"	212	4317074	4.9
	"Kentucky"	"21"	"2010"	"2010"	199	4339367	4.6
	"Kentucky"	"21"	"2011"	"2011"	188	4369356	4.3
	"Kentucky"	"21"	"2012"	"2012"	236	4380415	5.4
	"Kentucky"	"21"	"2013"	"2013"	202	4395295	4.6
	"Kentucky"	"21"	"2014"	"2014"	203	4413457	4.6
	"Kentucky"	"21"	"2015"	"2015"	250	4425092	5.6
	"Kentucky"	"21"	"2016"	"2016"	302	4436974	6.8
	"Kentucky"	"21"	"2017"	"2017"	310	4454189	7.0
	"Kentucky"	"21"	"2018"	"2018"	258	4468402	5.8
	"Kentucky"	"21"	"2019"	"2019"	250	4467673	5.6
	"Kentucky"	"21"	"2020 "	"2020"	404	4477251	9.0
	"Louisiana"	"22"	"1999"	"1999"	484	4460811	10.9
	"Louisiana"	"22"	"2000"	"2000"	600	4468976	13.4
	"Louisiana"	"22"	"2001"	"2001"	541	4477875	12.1
	"Louisiana"	"22"	"2002"	"2002"	607	4497267	13.5
	"Louisiana"	"22"	"2003"	"2003"	602	4521042	13.3
	"Louisiana"	"22"	"2004"	"2004"	602	4552238	13.2
	"Louisiana"	"22"	"2005"	"2005"	592	4576628	12.9
	"Louisiana"	"22"	"2006"	"2006"	554	4302665	12.9
	"Louisiana"	"22"	"2007"	"2007"	627	4375581	14.3
	"Louisiana"	"22"	"2008"	"2008"	541	4435586	12.2
	"Louisiana"	"22"	"2009"	"2009"	573	4491648	12.8
	"Louisiana"	"22"	"2010"	"2010"	541	4533372	11.9
	"Louisiana"	"22"	"2011"	"2011"	549	4574836	12.0
	"Louisiana"	"22"	"2012"	"2012"	550	4601893	12.0
	"Louisiana"	"22"	"2013"	"2013"	552	4625470	11.9
	"Louisiana"	"22"	"2014"	"2014"	538	4649676	11.6
	"Louisiana"	"22"	"2015"	"2015"	569	4670724	12.2
	"Louisiana"	"22"	"2016"	"2016"	648	4681666	13.8
	"Louisiana"	"22"	"2017"	"2017"	653	4684333	13.9
	"Louisiana"	"22"	"2018"	"2018"	598	4659978	12.8
	"Louisiana"	"22"	"2019"	"2019"	650	4648794	14.0
	"Louisiana"	"22"	"2020 "	"2020"	873	4645318	18.8
	"Maine"	"23"	"1999"	"1999"	25	1266808	2.0
	"Maine"	"23"	"2000"	"2000"	18	1274923	Unreliable
	"Maine"	"23"	"2001"	"2001"	21	1285692	1.6
	"Maine"	"23"	"2002"	"2002"	11	1295960	Unreliable
	"Maine"	"23"	"2003"	"2003"	17	1306513	Unreliable
	"Maine"	"23"	"2004"	"2004"	21	1313688	1.6
	"Maine"	"23"	"2005"	"2005"	22	1318787	1.7
	"Maine"	"23"	"2006"	"2006"	20	1323619	1.5
	"Maine"	"23"	"2007"	"2007"	26	1327040	2.0
	"Maine"	"23"	"2008"	"2008"	34	1330509	2.6
	"Maine"	"23"	"2009"	"2009"	30	1329590	2.3
	"Maine"	"23"	"2010"	"2010"	26	1328361	2.0
	"Maine"	"23"	"2011"	"2011"	29	1328188	2.2
	"Maine"	"23"	"2012"	"2012"	30	1329192	2.3
	"Maine"	"23"	"2013"	"2013"	30	1328302	2.3
	"Maine"	"23"	"2014"	"2014"	23	1330089	1.7
